124	2079	22
361	3192	10
185	6314	3
289	9306	16
227	7041	1
121	5086	2
12	2432	13
12	6156	5
141	5978	17
376	8213	9
25137	3464	11
12	9441	5
155	561	0
115	2145	5
12638	4995	2
21655	4307	7
126	1214	11
569	6192	25
4	1035	6
30054	1367	6
4466	8823	12
12	2596	7
3228	6804	11
218	4610	3
27811	3880	13
204	4276	3
1035	5357	14
520	3946	21
472	9345	3
101	2	14
28085	174	7
1350	8923	7
349	8074	14
149	8753	6
113	362	3
101	3913	3
322	5414	4
136	6651	19
15079	1674	4
110	6269	5
895	8785	21
165	4771	22
433	6180	1
135	7760	3
14	8615	9
12	963	22
149	8305	4
2913	6321	30
1026	6911	19
161	3740	9
1292	988	18
30145	1049	3
105	4424	13
23534	6761	0
130	3144	8
2	3582	23
14	909	12
943	9451	8
12	2723	5
9	2656	14
241	8111	0
4411	4698	9
14755	3543	10
131	3265	13
140	9119	0
602	2082	10
1557	9054	2
101	8459	3
30732	9394	3
1346	515	11
342	6496	9
20673	3265	19
14	1889	18
546	2307	5
129	6313	4
269	5518	5
101	5254	16
431	4980	4
101	8879	9
3476	9770	3
7632	6217	4
9	1712	36
1534	4926	4
23596	8017	0
106	4445	11
4821	6353	11
298	9153	9
2	7412	9
6686	8632	4
959	7081	6
109	8314	0
109	7319	0
1270	5290	6
201	1162	10
2396	6659	3
4643	5473	25
240	2980	0
1831	7764	16
14424	2950	4
14874	9733	2
106	59	15
178	4318	1
7032	3551	8
2634	3092	7
115	3296	21
2399	4623	9
3632	6455	15
7179	3409	11
27836	3664	5
394	4746	5
14	6114	10
14	3407	7
14	6925	13
311	2787	14
2578	42	1
5540	1729	27
231	3763	3
9374	4463	2
242	5547	9
105	7501	6
143	8448	7
28794	8868	7
25516	1166	17
172	3554	6
757	6098	3
32757	8318	12
104	1056	7
129	9677	2
147	5701	7
103	1611	13
12	5483	16
1000	2851	3
119	4540	0
712	5107	4
1525	8131	10
8159	9676	0
109	7760	0
291	6111	9
127	5034	1
101	3555	13
103	4681	5
14	7685	27
8	6488	9
14	1357	10
12	2989	1
206	1975	3
831	6976	16
101	9484	5
159	8734	6
15136	1676	0
2157	938	14
101	844	8
109	7134	0
174	5264	18
913	4731	1
12	9576	3
5766	3962	4
2994	3821	9
7096	4327	4
5287	8292	1
31404	5539	1
3005	956	14
2881	6944	0
101	5027	10
129	8836	2
107	9311	6
102	7115	6
2	7199	17
2919	3990	5
14	5191	20
249	1168	10
12031	2310	10
133	3335	5
289	752	17
131	514	18
3917	7387	16
626	6726	42
4527	5302	10
108	2901	4
12	3748	3
1295	9874	4
1858	8141	19
284	3482	14
103	1578	2
731	9513	3
8717	7235	2
103	6054	10
14	6671	8
105	8805	3
14	5856	15
108	6719	1
144	2112	20
4533	2346	5
101	7182	10
1497	1388	2
122	3441	0
399	9960	16
141	9493	1
14	4073	8
14	4746	7
12552	6719	4
109	9910	7
157	3317	5
213	9547	2
104	6656	27
30349	2780	12
101	5708	5
504	160	8
120	9084	14
296	4835	11
9	8835	7
105	6181	11
624	3070	1
17480	4620	0
110	6257	4
16511	1184	5
2	64	34
107	922	12
9	5902	20
12	2891	12
2399	995	26
111	4895	15
3881	5661	12
2161	8644	11
101	2763	2
698	796	15
106	1073	28
417	1927	8
111	8377	2
3617	3052	6
213	174	17
1366	1538	2
1049	6801	19
106	7389	7
28334	2969	23
14	4621	5
108	2647	1
560	3586	13
12	1159	3
16934	2286	9
432	8955	24
29836	9404	5
1657	1455	2
168	618	9
182	5355	8
2	6105	13
235	2494	3
4378	4666	17
5613	9991	10
23395	7827	0
24896	9960	0
159	1087	4
110	6390	6
2746	375	7
14881	4518	15
5031	3780	2
13152	7145	1
334	2641	15
263	5018	8
1135	9820	16
14	1478	9
118	2220	0
103	5388	4
198	961	12
145	9646	2
26119	1735	22
1844	945	3
102	2634	27
110	2448	2
104	1359	12
1170	6391	10
102	4354	10
813	3735	7
18872	7202	41
463	3006	1
260	6864	7
914	7071	2
124	4242	2
104	3853	3
101	5379	23
269	2189	17
8214	6060	19
25984	4856	2
12787	8635	3
21188	5783	0
14	5417	11
1158	2209	4
127	5224	2
207	3142	46
2327	8709	5
133	3468	6
102	6372	15
138	1073	31
104	3241	9
102	9708	19
135	1051	3
12	5250	13
16671	9080	9
14	1793	9
149	7290	9
118	2667	0
283	2170	7
12	5479	17
106	5463	24
13938	5433	19
19328	1881	11
631	8802	6
1326	873	3
3131	8927	2
171	4042	3
173	3820	35
211	2514	12
12	7174	22
1658	9256	5
417	9069	11
18354	9997	4
152	1817	16
545	3436	4
101	1834	1
192	9713	21
14	1792	29
913	4727	0
106	7509	21
29793	192	9
18136	7123	11
4788	1090	2
14	4997	23
525	200	6
12	1581	13
1338	6827	39
101	6507	18
5050	9717	4
3519	721	24
407	2937	1
5112	9	15
1037	6961	14
14	2700	16
862	7645	5
24812	9969	17
2345	9322	18
8710	7621	23
133	3339	4
105	808	6
1508	5734	2
14788	1520	3
825	3573	4
158	3511	21
12	622	3
6020	2418	14
107	6108	12
113	7681	7
6944	5181	2
17914	5251	4
119	4057	0
231	9406	12
122	3606	0
2148	9875	11
115	8390	4
4487	7895	5
122	3281	0
102	6441	1
18652	4855	0
12	5455	3
103	8650	15
671	3208	5
294	8334	19
2116	311	3
101	9513	2
1019	2089	7
4275	7012	7
31232	6065	8
107	4022	1
402	7865	20
4784	5981	7
134	5768	3
1122	7066	26
121	2939	4
108	2487	3
106	6708	7
12	2952	6
4323	55	2
104	111	8
14536	2641	10
15647	3212	7
103	6925	5
106	5275	2
14	1832	15
101	1347	5
11518	6154	14
120	9777	4
6168	7508	8
107	9469	3
404	4184	11
2530	1076	30
108	9522	3
12	9997	6
689	2029	9
121	9436	24
23799	1849	15
16615	2274	32
101	1924	5
319	7826	2
107	1972	12
110	4272	3
104	4224	10
2048	7802	4
1246	5205	7
12	6787	12
102	9986	21
1532	5680	1
102	5861	14
107	2303	1
110	7710	18
23358	2620	10
22869	6641	0
181	8071	13
212	2272	8
204	5244	14
148	6029	0
233	5471	12
14	1860	21
106	848	14
5996	6351	24
102	2248	7
8967	136	16
152	5940	12
591	5731	5
2329	2821	3
21293	8551	12
12845	1044	0
126	978	12
2996	1356	9
110	5302	17
20448	147	13
352	6915	10
588	8209	0
12	8233	8
118	2316	0
2	8543	4
14	3911	12
351	2880	2
3491	6797	5
1691	4584	10
105	8131	27
103	5896	14
403	4310	1
114	9871	7
153	4368	1
112	832	8
1065	728	11
833	8107	9
28745	5028	14
13	1957	8
26715	7982	20
128	7690	3
14	5134	9
106	7440	9
22486	775	8
145	2187	2
12	2914	10
211	4697	23
4080	7567	0
117	7886	4
113	8072	1
133	6924	18
12	5006	17
363	2698	2
14	3298	18
2888	8261	12
116	8491	4
120	9820	10
5350	6296	4
102	6123	10
101	2497	12
287	8889	10
19831	8398	15
26387	1727	2
4947	2961	13
2476	4541	9
14	8416	16
8131	1947	16
125	5491	2
3805	5605	11
