147	6793	20
154	2966	12
668	8947	12
204	6979	11
102	9126	2
745	2376	1
154	3160	14
556	1661	1
698	87	0
131	781	2
268	5098	21
511	511	10
102	1510	15
12	7629	11
119	8357	5
106	657	1
835	1159	22
250	6487	19
12	6659	9
12	8389	23
9433	1158	7
16	2101	10
16	788	15
14	9007	7
9	7908	16
8	7355	7
327	8863	21
7215	4606	0
179	2392	24
513	5968	3
3656	6056	0
8116	5461	30
744	1674	9
420	5741	0
105	422	27
162	6801	18
160	8016	28
803	3367	22
8	6452	19
115	4677	13
4901	610	24
576	3496	10
683	1244	0
12	7499	29
875	7202	5
110	3675	9
105	6185	10
110	692	14
164	6906	7
930	7682	10
174	5120	25
12	145	41
213	4449	33
666	8607	10
1513	7174	5
134	1582	28
407	6807	1
12	1447	6
461	5949	27
14	1613	22
157	3031	5
4155	4506	25
169	1355	14
335	8707	22
12	9257	9
148	3113	14
4084	784	9
108	956	17
115	847	19
174	4307	42
1315	5	12
773	9869	3
2507	8786	26
4594	907	38
12	821	35
279	6288	12
112	4435	12
2624	4958	16
3081	6981	5
171	9676	10
501	6181	0
235	84	7
110	2161	3
3970	4727	16
382	8819	28
21	5351	23
313	9941	18
124	568	11
106	7377	6
137	8187	5
339	4934	0
102	5961	15
101	4651	24
200	4615	3
101	2182	21
116	4683	10
717	2053	22
1940	2491	6
1086	6436	1
2259	8413	6
101	9703	29
687	1573	14
131	1541	20
492	2639	19
120	5799	35
195	3903	16
15187	8849	11
170	4623	28
12	8600	36
127	3904	8
574	7566	16
128	7401	16
216	6370	1
1748	197	10
402	9493	0
108	378	5
14	9006	19
15200	3315	4
173	1838	3
104	898	31
109	1744	1
353	9681	7
111	5616	28
112	6143	16
14	4145	37
156	2719	7
168	2284	11
531	9845	7
14	8330	25
103	8742	12
110	5680	16
498	5789	15
5010	1770	1
148	2693	18
138	7172	36
506	1115	33
13601	7965	0
133	9155	19
5274	4537	0
14305	3182	3
480	236	32
20904	1745	3
659	5791	11
171	3243	16
104	9617	37
6612	1239	33
482	9079	1
110	4337	2
391	4846	3
106	4178	27
4580	4816	3
105	5866	21
21407	5741	8
14	6822	11
10585	6226	24
301	6800	15
186	9728	14
247	7768	21
444	1425	0
116	3333	9
181	8127	16
227	3778	3
477	2298	8
142	9622	30
3657	8021	7
388	9433	27
117	4675	22
14505	4108	34
10367	4259	28
14	1121	14
106	3952	2
12	69	28
106	2395	28
2467	8356	4
12	1931	30
665	4370	19
12	2118	5
12	6602	13
103	6284	8
160	1141	3
423	9656	2
5670	893	20
102	2853	16
107	664	9
165	6559	9
3734	6884	22
101	6624	17
116	4769	6
442	9522	31
149	2854	8
130	9641	4
2677	1304	25
12	8360	25
418	5710	20
106	8855	28
324	8969	6
101	8322	5
6364	4187	28
105	1304	38
327	8371	13
325	1324	25
1182	7104	5
427	4021	5
681	5137	2
416	7080	24
119	2087	3
102	1687	36
137	3961	9
184	2046	34
1607	2237	29
2561	9403	13
832	1068	19
106	4204	34
174	268	21
232	5491	3
104	4998	5
376	9894	3
380	1646	9
3265	498	38
225	7972	10
101	6625	5
320	4584	26
198	919	5
15264	7141	29
12	2566	7
101	3419	34
1474	5687	16
4936	6334	22
190	8374	48
569	9657	28
102	1418	21
102	9697	6
1275	7662	14
874	1962	4
374	5903	2
364	4774	1
275	754	2
168	6539	27
364	7753	6
174	6088	9
843	9055	15
666	3894	18
101	6503	19
8	9610	36
102	358	11
202	7306	6
149	3183	8
618	457	19
282	9810	19
190	6158	21
106	479	7
6397	7538	16
12604	5212	15
18539	3268	9
12	9285	19
674	9318	17
17973	8104	5
1376	6954	41
101	2895	17
318	2664	7
188	3586	5
3412	3862	26
112	4763	28
977	3630	0
225	8427	22
580	7724	1
1539	4264	8
130	9518	6
251	6093	28
160	152	9
115	4334	23
194	4670	2
110	8123	27
105	4964	21
2723	9123	22
8	6778	21
2056	8293	5
115	8428	16
14	9710	21
6325	8400	2
108	8476	3
896	1685	23
8	4541	29
330	4694	12
117	6240	22
9	6339	15
375	5295	21
1315	2058	20
20070	8938	8
344	2243	9
109	2163	5
102	9316	1
154	2970	13
236	8362	22
3560	31	5
1023	6332	3
9	8609	27
12	4073	8
328	6271	22
12	2087	10
1814	284	1
216	6830	2
20227	5653	9
440	447	8
111	5144	21
102	6082	12
957	4997	10
1681	7066	17
114	1582	22
3658	4123	3
296	5572	41
820	3808	28
123	3036	8
104	7141	7
158	3185	0
7895	1331	13
198	6272	34
108	3358	1
135	2554	0
180	663	12
837	9067	44
2779	3974	11
105	5322	12
12	7495	28
326	5565	1
432	1861	23
1153	8863	17
14	7253	33
328	9544	39
1023	1504	33
741	8591	19
101	938	5
614	266	17
148	3109	15
106	447	28
119	2241	14
218	6276	1
141	9144	9
118	1714	34
1594	4774	6
104	4384	10
945	8715	8
112	2482	2
913	8727	26
8754	3240	11
131	1453	31
1967	6181	14
103	8456	17
119	7363	6
16	3952	11
446	1698	7
8	5876	29
755	5968	8
151	7312	5
109	6876	5
152	2742	9
1889	8381	12
333	1784	14
217	3662	26
125	2015	24
149	3086	7
106	2719	13
8	4766	21
12	1103	15
117	4194	27
14	4098	9
507	5093	7
103	5472	30
12	6345	28
111	7616	41
1106	1114	42
1998	7560	25
627	2459	12
161	9749	1
9	1304	47
125	819	6
158	2872	0
14	3834	33
3351	8334	11
145	3690	30
112	5554	7
107	5123	35
21406	7990	43
148	2924	15
105	6918	3
250	83	1
157	3218	4
103	5606	8
411	6847	27
869	8524	25
12	4974	15
296	7551	31
1312	9956	30
108	6271	3
363	999	12
116	5354	3
6908	8510	6
112	5654	13
1063	319	6
2074	6243	1
169	850	40
116	7726	26
20385	9103	14
1095	9818	4
103	5353	24
224	8551	25
1360	9703	26
2606	9904	0
380	6874	34
1750	5993	18
14	4206	19
3608	4078	0
1427	1368	9
2010	9565	16
101	3789	16
102	7661	13
122	1638	32
449	9422	4
176	9988	39
3227	7519	0
14	582	17
169	1678	11
103	7561	11
101	2590	35
101	7260	41
1497	4576	0
137	2968	2
5065	284	28
105	4079	19
10373	5160	33
171	5195	10
111	7286	2
1510	9519	2
10799	6207	10
127	5358	20
172	1543	14
204	3075	4
634	6948	9
602	6657	6
498	6827	40
215	3406	6
355	8403	11
4744	2188	1
102	7310	7
130	8339	42
374	8847	4
1092	2024	10
1408	890	3
4804	6501	4
139	7252	1
1156	5049	14
115	8742	5
12	2479	24
115	9155	25
260	5431	0
132	9544	6
12	8960	18
359	8870	0
12	5417	11
323	1838	0
5723	6921	6
825	5786	20
16452	5789	5
2710	227	24
5353	6145	6
189	757	38
890	2372	2
1636	7204	4
3197	4551	0
217	10	7
12	8356	24
110	6427	6
2401	447	33
493	989	31
121	444	7
101	9445	24
2246	4038	10
1868	7337	0
190	9321	2
784	8304	25
130	7366	5
6431	3243	33
130	4137	2
124	1297	16
189	3334	4
105	2029	30
115	588	2
16	309	2
12	9423	4
12	8961	6
160	1437	10
273	9144	0
126	1695	6
101	2592	26
234	8957	29
109	4786	18
14	2393	45
133	354	21
133	7119	24
440	3965	3
736	6942	25
980	1098	18
1848	27	14
189	589	9
1314	1865	5
122	245	17
130	1800	2
110	5938	21
9601	9240	6
119	908	17
102	4538	37
112	6	36
183	8781	15
335	2345	27
222	955	41
101	9315	14
111	4825	7
7591	9036	13
118	4133	9
145	7500	24
473	1932	25
179	4854	4
14	8748	22
180	6579	7
12	8227	26
14	5125	15
223	8785	32
119	8259	8
797	7328	16
1218	5218	21
179	6080	43
775	2599	22
14	5465	40
754	7222	31
165	8595	2
14	6438	18
199	935	4
180	4958	24
146	2883	18
3204	1485	34
12	6953	30
2682	4452	10
105	3618	29
1122	9301	6
135	2138	0
12	6015	34
955	644	37
111	4436	11
8414	3038	4
4655	9413	15
101	6124	5
636	1413	4
10279	23	7
111	2588	26
119	933	23
108	2260	9
251	5545	13
12	9134	22
12	965	5
14	2017	23
116	1444	21
129	2062	15
333	5845	18
252	8613	4
217	9067	26
9	6904	40
182	6509	32
156	3194	6
297	5468	8
14943	7985	9
4389	8610	19
2538	6888	26
102	8714	3
107	280	16
172	8425	7
111	1653	11
672	2377	11
381	7298	5
187	7432	12
9	5031	22
968	341	12
1226	2361	14
123	7929	2
142	8379	15
2456	4096	18
