776	4303	15
12	4333	12
261	6685	2
122	594	10
103	8579	18
2635	883	13
4364	3304	7
1401	2931	0
116	3302	14
298	3326	2
106	1822	21
826	9167	4
101	7080	15
23897	4961	5
3935	9552	14
182	2345	24
15286	555	6
137	4436	0
27658	5360	4
373	1337	2
115	5443	3
14	461	14
12	8400	38
3204	9781	2
12562	364	1
1296	8474	0
127	1254	15
14	6340	9
508	7906	9
27317	8017	14
20688	4041	6
14	908	24
3500	3154	16
126	2354	6
198	2881	10
107	8728	2
447	4332	12
104	2781	33
3447	7623	10
105	4844	7
226	3068	7
2487	1182	18
119	6337	9
114	1806	19
1694	5870	12
222	3887	3
106	6943	4
5392	7716	9
32451	3582	17
106	1660	11
101	3437	7
193	7803	20
12	9218	1
255	3530	0
111	5267	22
29013	365	14
1384	7179	16
107	5906	19
874	9520	5
23028	8257	15
232	5301	11
562	2377	11
12	1867	14
3194	7496	28
2270	9068	10
19174	8466	9
20994	1186	6
238	8013	16
12	6540	11
37579	6169	13
2106	1574	12
12	1290	24
123	5051	16
160	5567	13
2286	1092	10
849	480	1
957	6502	26
602	545	12
1787	8693	5
14	7784	21
25963	9661	11
110	1625	4
27168	1829	9
111	701	6
550	1950	6
23852	1762	10
3473	7651	13
3251	4591	5
2811	4236	11
33013	5702	31
129	946	34
282	8797	9
7706	7869	0
14	3819	13
121	2482	11
119	2337	27
191	1297	5
30131	9580	18
1595	5282	13
1334	5979	8
117	2626	14
575	6464	14
12110	8081	20
23724	2695	26
6	693	13
35333	2350	30
14	5639	22
5998	2495	10
118	9615	19
163	9405	9
7113	1576	10
104	4706	13
177	5206	25
20191	8228	0
111	5532	6
1706	4097	22
344	622	30
5924	5533	18
22056	2828	16
120	2663	1
1987	7547	18
129	7498	10
102	4652	23
1903	5914	21
28633	238	6
7513	654	1
442	2267	6
194	4543	7
409	1822	2
169	7372	3
2627	5859	2
102	3306	6
330	3986	7
12	3654	19
153	1364	7
119	8520	5
12	5390	2
30802	380	33
2506	9300	23
14	6767	19
134	843	4
2422	167	5
1707	2413	3
32723	202	25
18495	5835	4
12	232	2
149	9223	2
102	1135	9
258	8568	6
127	9602	12
131	644	4
119	2115	5
104	1632	5
8916	906	8
140	1458	3
1005	1269	25
11893	628	6
117	7744	6
14	7811	13
114	7891	33
14	5001	22
4107	2379	8
4540	6164	15
1167	3321	3
202	1312	24
488	2541	2
133	1574	0
32261	6440	16
107	443	1
102	2054	24
218	7625	22
14	3406	19
103	8332	2
208	567	4
25497	742	10
14	2662	28
103	4200	8
14	3496	30
6777	5673	27
101	4897	1
14	4398	13
395	9611	5
8	8250	20
282	4380	29
102	8007	3
121	7922	4
7333	5065	0
20518	3333	8
869	4900	0
208	5943	9
101	7076	14
25216	3074	8
134	3168	18
8291	9615	17
232	3336	34
168	9089	20
2649	3146	6
25803	657	20
269	43	10
102	6082	12
10723	1461	14
12198	4574	27
379	3758	18
3646	936	14
2873	4316	6
24609	2670	15
2146	9367	1
158	2556	7
1299	212	7
14	1551	13
108	1599	4
12904	4200	13
27559	982	8
106	8056	25
14	36	19
119	2030	5
127	4329	18
114	9420	31
102	3561	23
3144	2646	3
7	5110	7
172	6279	25
104	7891	40
636	889	2
239	1706	6
2414	6903	4
3773	7001	7
138	4988	5
12	490	7
12553	8506	14
171	6893	7
106	7836	17
1097	4146	20
1316	2845	1
141	2903	1
9	8222	15
151	2770	15
106	6327	15
1999	8813	25
143	5610	3
22169	9441	0
102	9890	21
142	2867	7
162	5756	19
124	1894	35
5915	1161	4
101	4098	9
101	9771	16
23986	7879	1
106	1648	10
2702	3055	14
105	9864	9
103	1289	10
1001	8037	11
216	3272	19
3379	2763	14
14	163	17
166	1131	11
37018	932	19
139	1236	0
1639	6090	2
107	6676	9
12	137	13
8320	5230	18
305	8895	16
727	4289	2
226	434	9
104	1537	10
113	1008	13
8928	388	25
134	4354	9
29849	6229	17
106	3122	5
14	9543	22
115	6787	13
11832	5009	10
403	116	3
107	7806	1
12	7758	8
12	4769	15
106	6810	3
31390	7548	12
108	9629	19
101	6826	10
110	6713	26
695	1791	1
106	2803	23
106	7039	31
15487	5451	3
8448	588	3
1417	5109	19
694	7387	9
19486	9691	5
1677	9619	5
14	852	44
150	7073	13
681	7696	2
103	234	4
101	7973	30
101	1416	19
1592	2740	3
162	8048	26
3575	7817	12
124	4693	2
410	1534	11
14105	5944	13
109	7999	11
6444	3573	10
998	6542	5
12	1167	31
12	5350	11
164	830	5
118	4461	11
1719	1182	3
14	9515	12
103	3778	3
12	7085	6
27065	1237	15
17876	5804	5
101	6253	10
14	2571	18
120	5896	15
12	2145	12
262	5567	17
3826	5735	32
104	5002	4
1589	6612	3
116	8194	1
106	1918	14
17335	9597	20
12325	7433	3
27819	5757	19
18123	2307	12
104	418	6
119	3969	6
131	2473	0
113	1107	1
372	3703	15
2017	3106	16
4314	6280	24
18290	6261	12
106	4989	18
190	5279	11
22775	6211	11
794	8395	6
582	9214	17
22362	3960	12
105	4393	2
8	799	1
4064	5049	7
22138	9402	0
26518	8836	3
37859	6466	19
543	9007	16
14	9456	41
12955	307	0
290	5219	16
14	2921	12
110	2549	16
1131	6939	2
103	3553	11
101	6415	20
3653	5354	7
109	952	12
37374	2102	35
2030	2588	8
829	9868	1
511	255	1
1359	6281	14
144	6437	10
208	8049	12
18233	502	10
526	7312	5
111	8371	16
452	2191	1
14	4273	32
29746	2985	3
127	2469	9
2391	9540	6
116	5408	2
1573	4631	20
1479	3377	19
103	9411	13
730	6316	15
789	5593	12
2013	435	6
22540	4989	30
761	8874	2
12	522	5
445	9850	10
114	4933	6
312	6432	31
133	5163	5
126	8438	13
107	3036	9
121	8018	4
193	9778	3
330	3037	8
396	9378	0
553	6333	3
29239	3319	3
757	9957	5
4347	268	12
304	10000	10
8	8319	8
120	1865	9
3174	1702	31
126	1298	10
387	6225	1
16796	6415	7
1959	9447	36
125	5982	14
101	6660	14
950	4764	6
639	8635	5
35047	3450	4
562	9135	28
142	5431	8
12240	9429	10
11820	3964	13
9	4483	37
112	8699	18
12718	96	0
1891	7017	25
2564	9623	1
117	5735	12
165	2130	0
320	4018	0
227	1052	7
237	7143	0
12	8174	8
102	4168	6
30662	9830	9
120	9033	6
6547	5167	3
101	3490	12
32187	6560	3
14	3656	28
709	6548	12
35569	1928	6
103	2567	27
101	2219	14
130	2446	1
240	2602	1
121	5364	3
1278	5725	7
102	6574	3
8	3269	37
587	6928	2
182	3310	5
300	7766	5
12393	8104	2
25244	3199	29
106	2879	13
102	1897	6
1012	5486	19
8789	7915	9
107	2303	1
6322	8421	10
840	9552	2
119	6083	25
591	3749	2
27592	6191	29
105	1961	22
805	2717	28
132	6149	6
1342	2220	15
129	3790	9
113	7454	14
113	125	1
12512	4272	5
719	2528	2
102	6880	5
15199	1665	10
1726	6598	3
561	4622	1
115	4655	4
101	8971	20
421	3904	20
2305	946	22
123	6910	4
