6231	1
4306	2
3281	3
1921	4
205	5
4150	6
7308	7
3404	8
3120	9
323	10
6370	11
5345	12
7984	13
7310	14
7777	15
898	16
5080	17
552	18
2476	19
206	20
6099	21
80	22
5068	23
234	24
5621	25
425	26
263	27
6808	28
452	29
5061	30
5391	31
2684	32
6517	33
1670	34
5589	35
7951	36
7977	37
4133	38
3576	39
7558	40
2867	41
7501	42
1001	43
3353	44
471	45
6597	46
184	47
4555	48
4234	49
25	50
4188	51
6167	52
6832	53
4554	54
3523	55
5249	56
336	57
4531	58
3361	59
8381	60
7228	61
3848	62
6407	63
279	64
6888	65
6308	66
534	67
45	68
1003	69
653	70
5082	71
886	72
72	73
5620	74
3502	75
1074	76
3064	77
96	78
1474	79
2987	80
199	81
964	82
118	83
6816	84
3614	85
7602	86
3534	87
3895	88
3362	89
2368	90
1608	91
3387	92
7321	93
6248	94
7875	95
828	96
394	97
855	98
2013	99
6965	100
4426	101
8297	102
695	103
805	104
2643	105
7980	106
900	107
3777	108
2555	109
5	110
6908	111
7765	112
3535	113
2130	114
4922	115
4879	116
8534	117
4643	118
7330	119
7096	120
62	121
5793	122
6844	123
771	124
7049	125
81	126
1129	127
2721	128
4113	129
4549	130
2492	131
2664	132
3525	133
650	134
688	135
6091	136
1774	137
4121	138
8292	139
5277	140
8383	141
1316	142
7596	143
177	144
506	145
417	146
971	147
5020	148
6418	149
6045	150
7151	151
8332	152
657	153
8203	154
6637	155
8477	156
8471	157
2410	158
571	159
1298	160
6333	161
6452	162
1429	163
678	164
3027	165
7434	166
7458	167
833	168
125	169
6359	170
8512	171
3978	172
338	173
362	174
1735	175
2442	176
366	177
6956	178
4280	179
5571	180
7091	181
389	182
689	183
1118	184
5102	185
3269	186
4273	187
145	188
7479	189
4504	190
6485	191
8262	192
1079	193
2722	194
6142	195
6792	196
6624	197
3943	198
3117	199
1050	200
204	201
1925	202
3176	203
2391	204
1957	205
4715	206
8506	207
52	208
937	209
4369	210
5575	211
7825	212
2764	213
7324	214
5267	215
35	216
7099	217
2234	218
1396	219
1304	220
3265	221
4808	222
642	223
60	224
7426	225
1000	226
2241	227
7354	228
6237	229
666	230
1143	231
7699	232
4758	233
2763	234
5328	235
854	236
5918	237
5418	238
5602	239
814	240
22	241
208	242
7480	243
4046	244
4738	245
5390	246
96	247
7199	248
5752	249
3170	250
7734	251
6708	252
3334	253
7089	254
466	255
6058	256
379	257
5778	258
1949	259
2358	260
193	261
4703	262
7740	263
1461	264
3760	265
7679	266
4400	267
637	268
7162	269
7252	270
2594	271
2976	272
5285	273
5984	274
287	275
3245	276
8223	277
79	278
6048	279
6541	280
4389	281
314	282
1754	283
114	284
6516	285
3757	286
4799	287
2193	288
4856	289
276	290
4693	291
2950	292
4223	293
1967	294
5584	295
3577	296
8516	297
2276	298
906	299
1334	300
104	301
4108	302
7369	303
87	304
8301	305
6428	306
3208	307
3501	308
6404	309
5789	310
745	311
3940	312
7336	313
8365	314
3303	315
4938	316
2158	317
6011	318
13	319
8271	320
5770	321
853	322
8047	323
599	324
4718	325
5826	326
291	327
1627	328
6661	329
7552	330
2	331
2392	332
7283	333
5145	334
73	335
627	336
7692	337
8493	338
1543	339
841	340
1508	341
6185	342
6299	343
6143	344
3439	345
1859	346
8192	347
156	348
702	349
8504	350
4468	351
3368	352
7586	353
5	354
232	355
4206	356
36	357
480	358
7758	359
7763	360
4311	361
4868	362
3413	363
7475	364
5823	365
5056	366
1707	367
858	368
2958	369
5759	370
7182	371
3224	372
579	373
792	374
99	375
99	376
2030	377
6673	378
6670	379
128	380
896	381
7627	382
5592	383
1924	384
72	385
72	386
4577	387
236	388
1526	389
7564	390
3268	391
2126	392
66	393
1492	394
973	395
4695	396
902	397
6563	398
3248	399
389	400
987	401
1951	402
2416	403
107	404
4784	405
2997	406
1764	407
500	408
6	409
935	410
910	411
1490	412
2900	413
740	414
2378	415
7527	416
3096	417
612	418
5030	419
3051	420
205	421
4840	422
7484	423
8343	424
8390	425
4706	426
3321	427
6568	428
