68	1
1	2
10	3
4	4
15	5
4	6
15	7
4	8
4	9
67	10
15	11
4	12
15	13
15	14
4	15
4	16
4	17
4	18
4	19
15	20
86	21
7	22
7	23
4	24
45	25
12	26
12	27
10	28
26	29
48	30
1	31
3	32
3	33
3	34
22	35
39	36
4	37
9	38
10	39
4	40
4	41
43	42
38	43
38	44
23	45
4	46
4	47
4	48
17	49
4	50
45	51
4	52
1	53
41	54
63	55
7	56
4	57
6	58
11	59
5	60
20	61
17	62
5	63
25	64
20	65
7	66
5	67
2	68
11	69
9	70
43	71
18	72
23	73
17	74
11	75
2	76
9	77
19	78
3	79
2	80
8	81
1	82
13	83
3	84
3	85
4	86
5	87
31	88
2	89
58	90
58	91
8	92
6	93
3	94
5	95
5	96
3	97
41	98
1	99
12	100
1	101
1	102
8	103
1	104
5	105
36	106
2	107
52	108
75	109
40	110
8	111
84	112
82	113
5	114
2	115
50	116
87	117
88	118
50	119
2	120
40	121
3	122
2	123
2	124
2	125
10	126
7	127
5	128
5	129
2	130
2	131
36	132
19	133
4	134
4	135
8	136
25	137
8	138
56	139
21	140
19	141
64	142
2	143
7	144
13	145
9	146
2	147
13	148
5	149
2	150
3	151
17	152
27	153
18	154
4	155
7	156
7	157
3	158
7	159
1	160
15	161
23	162
7	163
2	164
2	165
2	166
2	167
29	168
2	169
1	170
56	171
1	172
3	173
1	174
1	175
10	176
3	177
10	178
10	179
1	180
3	181
6	182
5	183
54	184
5	185
7	186
47	187
13	188
13	189
12	190
3	191
25	192
3	193
1	194
5	195
9	196
5	197
13	198
1	199
16	200
7	201
7	202
1	203
34	204
1	205
28	206
1	207
1	208
1	209
17	210
6	211
14	212
1	213
4	214
38	215
36	216
9	217
9	218
2	219
2	220
2	221
2	222
83	223
8	224
1	225
89	226
69	227
6	228
1	229
2	230
3	231
3	232
73	233
1	234
1	235
5	236
16	237
22	238
7	239
5	240
3	241
3	242
24	243
39	244
5	245
8	246
22	247
6	248
40	249
8	250
5	251
14	252
30	253
30	254
30	255
30	256
9	257
8	258
38	259
13	260
2	261
10	262
10	263
10	264
7	265
8	266
8	267
72	268
8	269
3	270
13	271
13	272
2	273
33	274
13	275
16	276
26	277
20	278
6	279
1	280
14	281
6	282
6	283
6	284
6	285
30	286
6	287
6	288
6	289
12	290
9	291
3	292
4	293
6	294
6	295
1	296
65	297
2	298
2	299
5	300
2	301
3	302
9	303
5	304
10	305
2	306
10	307
1	308
2	309
2	310
19	311
21	312
1	313
7	314
22	315
7	316
15	317
8	318
6	319
1	320
12	321
1	322
5	323
1	324
1	325
3	326
7	327
6	328
8	329
34	330
11	331
71	332
44	333
6	334
20	335
6	336
7	337
13	338
8	339
22	340
32	341
11	342
32	343
34	344
13	345
8	346
37	347
8	348
16	349
2	350
7	351
30	352
14	353
2	354
6	355
33	356
26	357
6	358
27	359
6	360
14	361
27	362
20	363
6	364
5	365
17	366
4	367
2	368
41	369
41	370
21	371
4	372
1	373
1	374
43	375
12	376
36	377
20	378
22	379
24	380
7	381
12	382
13	383
12	384
3	385
7	386
32	387
1	388
5	389
4	390
4	391
18	392
1	393
24	394
11	395
3	396
3	397
12	398
2	399
34	400
1	401
43	402
6	403
33	404
6	405
4	406
1	407
1	408
8	409
12	410
9	411
31	412
2	413
17	414
32	415
1	416
7	417
27	418
27	419
27	420
3	421
18	422
8	423
10	424
42	425
42	426
3	427
3	428
24	429
1	430
14	431
22	432
51	433
9	434
2	435
62	436
1	437
5	438
61	439
21	440
19	441
3	442
3	443
53	444
1	445
8	446
34	447
2	448
47	449
7	450
10	451
5	452
4	453
4	454
4	455
4	456
4	457
4	458
8	459
4	460
7	461
23	462
23	463
36	464
25	465
8	466
3	467
16	468
3	469
3	470
3	471
3	472
1	473
3	474
22	475
3	476
8	477
3	478
16	479
5	480
23	481
2	482
54	483
37	484
55	485
1	486
3	487
1	488
1	489
12	490
18	491
1	492
1	493
35	494
4	495
19	496
8	497
2	498
7	499
1	500
38	501
42	502
14	503
8	504
39	505
11	506
7	507
11	508
12	509
40	510
47	511
37	512
37	513
6	514
6	515
6	516
6	517
1	518
4	519
4	520
55	521
1	522
3	523
3	524
1	525
1	526
3	527
20	528
25	529
4	530
40	531
15	532
1	533
5	534
1	535
5	536
10	537
5	538
1	539
26	540
1	541
10	542
14	543
28	544
8	545
8	546
10	547
3	548
1	549
1	550
14	551
1	552
5	553
41	554
12	555
5	556
5	557
2	558
1	559
12	560
23	561
24	562
21	563
48	564
18	565
1	566
17	567
17	568
4	569
4	570
4	571
15	572
16	573
4	574
4	575
29	576
1	577
1	578
15	579
7	580
7	581
2	582
21	583
19	584
3	585
21	586
19	587
77	588
2	589
14	590
2	591
34	592
6	593
3	594
3	595
12	596
48	597
9	598
14	599
60	600
12	601
12	602
31	603
31	604
13	605
28	606
2	607
22	608
78	609
5	610
5	611
18	612
12	613
5	614
9	615
46	616
15	617
3	618
2	619
2	620
8	621
18	622
17	623
9	624
5	625
9	626
14	627
12	628
13	629
8	630
9	631
18	632
9	633
20	634
2	635
2	636
9	637
10	638
9	639
9	640
9	641
9	642
11	643
7	644
6	645
6	646
32	647
9	648
1	649
3	650
9	651
9	652
51	653
7	654
1	655
3	656
5	657
1	658
1	659
1	660
59	661
59	662
2	663
2	664
76	665
74	666
93	667
14	668
60	669
62	670
92	671
6	672
45	673
4	674
4	675
6	676
6	677
1	678
1	679
1	680
2	681
5	682
1	683
6	684
15	685
15	686
7	687
20	688
90	689
70	690
12	691
2	692
3	693
6	694
2	695
2	696
33	697
1	698
1	699
2	700
2	701
1	702
1	703
1	704
1	705
1	706
2	707
2	708
13	709
26	710
