2159	1
1029	2
557	3
1725	4
557	5
844	6
6765	7
5484	8
81	9
240	10
812	11
2806	12
4128	13
139	14
5433	15
48	16
68	17
6048	18
622	19
47	20
1511	21
6502	22
3721	23
453	24
252	25
6327	26
1275	27
526	28
2468	29
5113	30
264	31
1323	32
1630	33
5309	34
350	35
1168	36
4767	37
4201	38
6281	39
682	40
3028	41
1840	42
6721	43
1212	44
2147	45
473	46
6691	47
4559	48
6490	49
1975	50
1629	51
2178	52
3658	53
2167	54
1429	55
1122	56
2148	57
3351	58
1522	59
5538	60
313	61
6365	62
3093	63
4180	64
3455	65
5095	66
5983	67
3272	68
5617	69
588	70
91	71
3435	72
126	73
1028	74
61	75
5263	76
4562	77
3181	78
86	79
1421	80
4392	81
775	82
3454	83
227	84
123	85
3443	86
5594	87
6504	88
1303	89
3717	90
579	91
138	92
6711	93
6052	94
4381	95
1488	96
1488	97
699	98
335	99
2175	100
1811	101
614	102
137	103
38	104
2989	105
531	106
687	107
2935	108
1321	109
3618	110
2747	111
3587	112
4422	113
71	114
1221	115
2644	116
258	117
699	118
285	119
1473	120
3145	121
2822	122
1438	123
2077	124
5020	125
6712	126
180	127
399	128
372	129
264	130
5070	131
476	132
335	133
33	134
1828	135
401	136
91	137
798	138
1040	139
1361	140
1613	141
1	142
135	143
421	144
6171	145
4229	146
486	147
630	148
4535	149
1507	150
374	151
4499	152
41	153
317	154
5674	155
5215	156
3017	157
2405	158
4643	159
2641	160
6234	161
2310	162
2856	163
2259	164
3003	165
543	166
1794	167
398	168
14	169
663	170
4182	171
5007	172
3563	173
86	174
1612	175
6346	176
5558	177
3075	178
27	179
2594	180
523	181
119	182
1741	183
4147	184
4204	185
1757	186
6139	187
4252	188
5944	189
5375	190
5979	191
1390	192
5744	193
5402	194
5472	195
1653	196
1198	197
4103	198
2108	199
440	200
2352	201
1091	202
4664	203
179	204
3573	205
3264	206
3751	207
5379	208
775	209
247	210
1598	211
1464	212
1634	213
5849	214
3481	215
4982	216
1440	217
6000	218
2456	219
4288	220
2593	221
524	222
1674	223
3388	224
1265	225
3767	226
6500	227
44	228
1919	229
405	230
584	231
6059	232
1406	233
629	234
1895	235
5620	236
4378	237
233	238
644	239
792	240
667	241
2931	242
749	243
1162	244
5450	245
244	246
6350	247
4932	248
378	249
479	250
345	251
3677	252
1215	253
164	254
1770	255
6189	256
193	257
6519	258
467	259
5147	260
6103	261
13	262
5494	263
1137	264
6005	265
2347	266
906	267
284	268
335	269
4091	270
5096	271
2356	272
319	273
3644	274
6405	275
6680	276
2280	277
6256	278
3068	279
3269	280
3139	281
5351	282
4060	283
4395	284
1138	285
302	286
136	287
69	288
861	289
578	290
4785	291
1527	292
2988	293
797	294
1347	295
6439	296
1932	297
1939	298
3827	299
1420	300
3828	301
375	302
4393	303
2014	304
1859	305
2967	306
2976	307
194	308
6130	309
5405	310
3626	311
5574	312
2750	313
4989	314
2655	315
205	316
3179	317
6326	318
6321	319
61	320
1451	321
405	322
2982	323
621	324
1232	325
4061	326
6632	327
60	328
881	329
3675	330
621	331
4109	332
656	333
4388	334
2049	335
1435	336
648	337
3884	338
3534	339
5447	340
1003	341
52	342
1150	343
59	344
8	345
176	346
961	347
291	348
551	349
6142	350
382	351
1074	352
6145	353
4086	354
5622	355
4598	356
145	357
3613	358
406	359
3300	360
305	361
5963	362
2584	363
5331	364
3684	365
125	366
329	367
6404	368
1478	369
5789	370
599	371
6768	372
4311	373
238	374
4877	375
2251	376
197	377
179	378
27	379
3350	380
3924	381
838	382
3604	383
1470	384
6762	385
650	386
3567	387
5124	388
3570	389
1707	390
145	391
415	392
1112	393
933	394
1804	395
880	396
1705	397
66	398
5112	399
1178	400
103	401
3339	402
878	403
4557	404
1649	405
208	406
998	407
4607	408
6644	409
6389	410
1103	411
1103	412
1799	413
4247	414
6002	415
373	416
5556	417
6399	418
6157	419
612	420
1209	421
6692	422
303	423
1825	424
31	425
431	426
82	427
3372	428
5056	429
1599	430
43	431
1086	432
1373	433
1371	434
1195	435
319	436
1005	437
1369	438
3475	439
6334	440
1276	441
2897	442
2149	443
163	444
284	445
122	446
5526	447
346	448
2914	449
6515	450
35	451
3456	452
4885	453
1555	454
247	455
6518	456
4801	457
5788	458
2048	459
5559	460
1434	461
673	462
3464	463
3306	464
123	465
4739	466
3812	467
5857	468
2844	469
847	470
3793	471
48	472
5821	473
3341	474
32	475
5135	476
3703	477
2453	478
5253	479
1783	480
2	481
1630	482
1683	483
2387	484
105	485
1754	486
656	487
647	488
1078	489
16	490
2506	491
389	492
947	493
1015	494
2486	495
2050	496
4640	497
2264	498
1240	499
1241	500
1241	501
3085	502
5519	503
4583	504
1000	505
4701	506
6661	507
354	508
4719	509
4428	510
6336	511
8	512
22	513
3470	514
4476	515
3690	516
362	517
779	518
5034	519
190	520
4771	521
523	522
6742	523
1328	524
1720	525
224	526
348	527
1538	528
6776	529
2011	530
2171	531
4483	532
5605	533
713	534
6574	535
632	536
53	537
966	538
3985	539
5530	540
4653	541
2723	542
691	543
1094	544
13	545
5182	546
1665	547
3462	548
11	549
412	550
786	551
776	552
108	553
1365	554
6668	555
307	556
6219	557
6284	558
4037	559
40	560
179	561
2868	562
6245	563
6225	564
2986	565
891	566
2184	567
633	568
3864	569
287	570
235	571
3150	572
6431	573
2370	574
3732	575
2936	576
4789	577
1961	578
1674	579
1960	580
6148	581
5148	582
4066	583
1254	584
360	585
736	586
793	587
6620	588
949	589
3396	590
718	591
1655	592
6707	593
5555	594
6752	595
1286	596
5449	597
969	598
79	599
1220	600
1670	601
1598	602
1078	603
4141	604
1797	605
1291	606
1632	607
3999	608
288	609
1182	610
3799	611
5126	612
1944	613
1632	614
6047	615
1894	616
6058	617
6208	618
17	619
507	620
147	621
5286	622
452	623
2064	624
1197	625
1144	626
389	627
900	628
6140	629
6108	630
1671	631
3561	632
1014	633
4107	634
4099	635
134	636
1163	637
742	638
159	639
1356	640
4548	641
3082	642
5784	643
6054	644
5163	645
5024	646
2636	647
426	648
4129	649
6622	650
631	651
6216	652
285	653
1075	654
5751	655
1912	656
5064	657
246	658
1424	659
1356	660
1677	661
6406	662
2122	663
1	664
738	665
4811	666
1467	667
5581	668
4298	669
6384	670
5960	671
6274	672
586	673
1745	674
6602	675
1279	676
1399	677
1740	678
2714	679
1553	680
2140	681
1379	682
609	683
255	684
2257	685
4755	686
6751	687
5422	688
6407	689
887	690
1694	691
148	692
6681	693
5830	694
6247	695
5974	696
129	697
1902	698
4255	699
5369	700
1328	701
4872	702
4786	703
1141	704
593	705
6440	706
1582	707
3291	708
1542	709
5803	710
3037	711
1453	712
6261	713
6441	714
4486	715
860	716
5899	717
3314	718
4990	719
536	720
4163	721
1778	722
927	723
5668	724
6596	725
5584	726
6437	727
1756	728
83	729
638	730
6454	731
1296	732
6233	733
4649	734
58	735
3797	736
877	737
4383	738
5181	739
167	740
3297	741
1417	742
2427	743
17	744
99	745
1856	746
2872	747
671	748
3290	749
616	750
6196	751
4253	752
5210	753
1224	754
1663	755
1154	756
1196	757
2069	758
751	759
5966	760
2163	761
1546	762
611	763
2009	764
787	765
5639	766
1983	767
1348	768
2542	769
88	770
269	771
2620	772
5621	773
5651	774
1481	775
49	776
49	777
49	778
3023	779
323	780
323	781
2612	782
324	783
153	784
135	785
3571	786
821	787
1214	788
1516	789
256	790
3643	791
1250	792
4839	793
164	794
6390	795
1261	796
377	797
1039	798
383	799
651	800
434	801
375	802
1529	803
3202	804
6013	805
28	806
70	807
1501	808
1383	809
824	810
574	811
6149	812
5792	813
256	814
2966	815
204	816
113	817
11	818
18	819
5221	820
5844	821
1109	822
5701	823
5986	824
827	825
3239	826
675	827
2	828
4939	829
4479	830
124	831
92	832
1286	833
1551	834
1544	835
1517	836
4118	837
8	838
12	839
1203	840
237	841
4831	842
4442	843
1142	844
3251	845
6211	846
5357	847
85	848
3777	849
4275	850
388	851
388	852
6041	853
2026	854
2	855
627	856
873	857
2564	858
6383	859
255	860
6676	861
2034	862
2862	863
630	864
3205	865
1308	866
126	867
1681	868
5721	869
175	870
5346	871
251	872
4444	873
4	874
6760	875
1585	876
150	877
46	878
2625	879
32	880
5506	881
5640	882
684	883
3803	884
2514	885
2734	886
230	887
223	888
58	889
1776	890
1119	891
43	892
2189	893
722	894
6673	895
6491	896
1766	897
5065	898
1201	899
101	900
4500	901
1941	902
5057	903
3637	904
1196	905
2994	906
4922	907
565	908
4971	909
66	910
136	911
1237	912
1588	913
4470	914
848	915
3147	916
471	917
920	918
1425	919
3647	920
1509	921
4009	922
241	923
705	924
265	925
403	926
6074	927
216	928
6185	929
4547	930
5235	931
5270	932
1790	933
436	934
1288	935
902	936
1943	937
1788	938
320	939
1360	940
5769	941
4220	942
4420	943
205	944
5906	945
530	946
5689	947
560	948
