119	180	9	32.2
101	889	3	4.2
106	607	3	6.14
104	2571	3	15.31
107	520	6	21.57
831	101	4	6.91
105	485	4	8.59
137	126	20	77.87
718	103	4	8
129	2385	3	25.55
317	14	10	9.76
103	2138	5	25.18
685	103	3	4.28
8	1918	3	20.43
443	106	3	4.57
105	1128	4	15.37
107	6003	3	26.08
486	1636	3	38.71
506	123	4	20.64
103	868	4	9.38
115	153	19	68.31
102	1390	7	32.97
103	664	3	4.09
126	2574	3	26.04
102	1201	11	62.58
114	745	6	33.93
206	2471	4	49.51
1094	14	7	19.47
350	115	3	9.08
270	319	4	34.11
110	676	4	16.67
1946	126	3	22.92
964	110	12	93.18
199	136	7	33.98
975	108	3	11.15
104	2230	3	13.13
243	116	5	15.84
107	148	18	32.6
3774	107	3	21.61
2976	486	3	42.61
102	544	4	5.58
102	440	33	201.7
126	3703	3	29.84
227	102	10	12.08
103	1514	5	20.78
352	108	3	5.39
101	201	13	12.47
4206	168	3	36.99
894	103	11	52.92
175	750	3	24.33
1210	112	14	136.49
490	14	8	10.95
111	1678	3	17.04
117	495	5	25.09
103	2905	5	30.24
109	140	17	34.25
656	415	3	31.5
1802	8	3	20.43
131	5709	3	35.42
103	496	24	130.32
305	173	10	86.9
105	2213	3	13.87
102	692	5	11.18
238	652	5	50.66
105	2333	3	14.86
1013	103	4	10.67
101	453	5	5.74
1329	112	8	60.71
1221	103	9	46.11
106	103	202	138.54
137	799	3	19.36
219	125	5	18.65
8	334	4	15.02
130	107	26	37.86
1016	160	6	60.72
764	132	5	35.23
113	5946	3	29.4
104	332	4	5.19
106	146	11	6.57
103	1170	9	46.11
101	438	7	11.67
102	844	4	8.94
177	128	10	44.62
102	784	3	4.62
107	1063	5	23.88
215	447	10	105.98
455	14	9	12.85
102	2642	3	12.85
223	147	3	12.54
166	138	4	12.22
201	103	15	24.89
422	14	17	44.53
3782	2620	4	85.26
126	552	10	75.73
1141	102	4	11.25
113	297	5	15.56
624	116	12	87.91
556	104	7	22.71
103	257	6	5.22
139	398	3	15.84
2042	4973	3	60.81
110	5751	3	28.98
103	207	11	13.8
108	4345	4	35.55
220	174	3	15.6
3369	12	3	14.69
220	125	5	18.75
146	119	4	4.18
1383	110	3	15.63
108	951	3	10.79
934	361	4	46.65
729	464	3	32.94
1513	14	6	19.06
588	14	5	4.34
760	116	3	13.86
106	570	13	63.95
103	1485	4	14.46
101	228	8	4.62
2776	111	3	20.87
107	673	3	8.08
120	284	3	8.99
199	121	3	6.35
105	196	7	7.81
116	130	9	10.65
107	249	4	5.31
107	301	5	10.78
4708	14	3	12.42
386	102	7	12.97
102	590	8	23.09
108	6206	3	26.66
101	694	4	5.69
226	421	5	45.32
103	1935	5	23.46
790	102	4	8.22
3337	14	4	17.52
5575	108	3	26.66
1488	103	10	64.55
2375	14	3	7.74
103	713	3	4.48
