446	12934	35
14	12784	36
201	1667	29
104	7023	16
12	7116	9
125	3453	1
120	12170	14
2726	5872	20
102	1510	15
15683	13194	8
641	4322	21
12863	3047	29
215	6783	9
19619	1513	31
135	2531	7
105	4715	5
103	3335	6
501	10387	20
585	12365	21
293	12886	0
449	6231	13
575	8502	11
795	7056	25
169	4672	18
1472	8310	7
6970	1331	3
1756	11242	14
143	11768	9
588	2431	26
170	9101	21
27198	2503	14
1465	7186	2
16693	1629	0
14	9057	29
105	10988	13
2168	8488	33
1520	5700	10
200	7044	20
103	2184	18
1753	7982	11
2533	11146	4
204	8899	15
1125	767	15
13013	128	3
285	8664	4
1072	4400	18
126	1142	7
128	13098	10
1257	12437	16
34895	7887	29
598	8175	9
1551	4520	11
109	2332	14
12	5696	4
138	7711	13
235	7729	15
183	5490	1
132	12436	34
107	3961	10
18535	6399	0
429	1784	5
164	470	16
5551	43	1
125	9493	11
104	736	1
5089	11692	9
11391	11740	0
152	6077	1
1050	4030	30
405	661	30
684	3408	4
7534	1708	8
105	10703	5
14	7343	21
105	6605	2
126	10671	32
101	12836	13
122	12504	3
102	4005	20
564	1932	15
24845	2818	20
33919	6930	10
5710	13218	26
102	3648	8
893	1518	17
3623	11355	23
256	10508	4
1214	7131	7
2970	11462	27
188	12165	2
14	7947	31
20281	7754	21
1334	4974	11
101	8681	19
129	8899	16
3262	4521	3
116	12428	12
30894	12951	5
475	2976	9
137	9495	7
243	12679	1
383	11401	2
3992	12418	12
164	471	4
1153	10083	3
12	5120	6
406	4191	12
4422	4158	16
5949	3587	13
3349	6308	8
1176	1241	14
1721	7323	6
12	3178	11
111	12461	32
122	10233	3
5025	6996	4
14	12616	11
439	10149	7
119	1259	16
11418	11839	4
110	12849	11
121	10848	8
101	2148	5
188	3276	13
2579	4459	25
221	7169	12
107	5459	5
22659	10917	24
1815	2805	29
102	12687	20
4351	5970	0
111	599	10
108	2559	10
3889	5910	1
25465	4346	9
12969	10363	15
696	4036	4
2423	3083	7
107	10417	21
104	1190	17
126	12403	6
102	11747	11
102	5925	21
12373	452	9
278	12075	18
103	4013	8
318	787	21
318	2098	16
228	12875	5
14492	2067	12
130	7209	0
28004	4512	17
175	12845	26
6427	6588	18
330	10155	2
1919	11074	18
21537	13111	5
14	9733	17
149	8833	2
407	2610	17
145	6372	5
826	10980	14
5654	8076	0
224	2954	8
576	4887	7
468	9317	8
10516	572	0
478	7786	27
14	9410	17
200	9953	6
110	3313	7
103	6284	8
638	2282	5
124	1968	16
121	8065	1
151	9132	18
852	4233	22
513	832	2
2163	5132	12
125	8752	17
5431	11220	18
12	6149	13
490	7891	23
584	1645	4
459	8132	8
11392	8948	4
401	9927	5
113	2800	5
112	3418	1
10992	12944	20
275	8145	39
465	63	15
9367	8014	17
105	13382	6
129	12289	30
116	1515	19
280	13330	3
3199	2902	5
114	12749	6
32954	7023	6
1255	13111	1
7917	6888	12
270	12090	0
139	9651	17
171	8801	1
112	1831	35
1979	10846	0
526	6732	5
2620	7374	12
15460	4891	4
14	3977	19
333	5280	17
875	9404	3
213	240	4
57	8888	0
101	1858	6
33962	12231	1
819	178	21
1034	823	16
117	5122	9
103	11940	5
335	893	0
2808	6227	12
323	9911	15
164	8535	15
11907	9559	1
660	8861	5
550	555	8
5531	12972	20
105	2218	18
199	7924	10
26982	1796	4
654	9479	8
101	11849	6
112	5651	4
4600	3070	7
2790	5486	18
12	5802	8
102	11968	3
130	7008	0
125	8597	15
1976	2881	19
102	929	11
137	4053	3
130	6567	0
401	1998	8
102	8424	4
14894	7986	13
4202	9722	3
250	10616	7
14	8159	42
188	1351	6
289	7358	17
193	1074	18
255	5878	18
260	2473	0
24036	5413	19
9880	3493	13
238	4725	13
1100	5873	0
137	4343	26
515	8711	21
143	9623	10
6107	9142	19
890	8377	10
247	8076	20
237	1528	7
436	3965	9
4541	10855	23
592	4159	8
366	8585	9
2861	11499	9
158	4049	23
633	631	12
108	1721	18
876	10696	2
16	2336	18
792	5400	21
190	11941	7
2913	13389	11
265	10745	20
14	11240	19
101	3650	14
681	7175	20
1210	10057	10
113	1498	7
111	2874	12
104	6790	13
104	4519	8
171	13196	6
102	9130	3
111	6995	24
4098	877	8
653	13071	5
223	2560	9
118	2604	18
456	9545	5
220	9455	23
57	12242	0
133	8163	22
25118	2334	24
4181	5084	9
101	7076	14
1258	1464	8
3563	3510	7
24918	1561	22
124	4499	21
123	2043	3
102	11489	14
109	3580	17
150	7429	13
305	2803	1
4160	2363	10
127	5438	2
169	7082	22
1162	9503	9
157	7703	24
277	11460	11
9767	6934	11
15296	9171	15
160	5498	20
3856	66	0
2121	2842	12
325	6898	24
404	4706	15
962	5108	10
373	5146	18
154	9304	3
1987	11078	16
101	11951	11
8	11838	2
105	8171	9
1016	2903	10
108	12787	1
3905	11507	2
296	6895	1
104	1314	2
113	1821	7
1436	9908	4
123	3164	16
2451	1832	7
15363	964	22
1083	1295	6
102	9891	1
2136	432	13
14987	179	16
2029	8331	23
14	12036	13
17924	12652	5
6124	6420	2
725	3016	15
186	12359	13
101	106	9
197	730	14
244	2592	19
242	941	3
126	2417	9
6984	12563	4
111	7679	4
32568	7175	13
290	5759	1
9350	6506	21
24900	809	8
328	10632	11
102	9443	3
114	7242	3
10322	10812	22
102	4009	21
144	1986	1
5517	401	0
8213	3909	35
168	11842	23
22858	3590	17
16	2471	16
416	7423	16
640	13250	9
