129	6889	6
144	2473	9
179	3800	0
4967	8780	8
129	8650	4
12	5028	5
16147	6042	11
1982	3781	3
8166	8061	5
336	4181	1
215	3085	10
325	8674	1
3391	904	0
14	7142	21
14	331	24
141	1879	3
15456	408	3
114	6315	8
29525	8217	2
145	9058	5
20619	5964	17
150	732	3
579	7146	0
20978	5466	14
105	8167	8
14	3362	9
3073	6302	8
164	6389	11
1061	6919	9
144	2250	3
383	5292	7
101	7521	1
101	1996	12
1775	2841	10
9556	5483	8
128	7727	4
2013	6651	3
693	2983	4
110	1758	6
602	7811	4
120	2253	15
1767	9251	1
102	7392	27
114	2116	10
214	4006	19
2	4730	23
109	409	1
197	2382	6
108	6836	2
110	4031	1
21171	852	6
23676	6984	11
122	4758	0
17	1687	15
101	4495	18
22609	8802	6
103	8104	6
11879	8276	19
568	496	6
698	4721	5
128	8139	12
115	2656	14
137	5338	0
111	2069	5
12560	7807	5
6665	6840	14
12	6723	20
2069	8735	1
107	2387	0
129	3976	4
3751	2525	5
312	8553	8
146	7494	2
245	7198	12
102	6157	17
120	5992	20
121	6139	4
25523	9528	11
273	4232	20
6	7744	16
122	4177	0
4266	7805	8
12	4580	7
114	8036	30
154	9200	1
103	5610	9
14	9056	9
572	7350	6
4654	8558	8
374	5308	2
24609	9466	11
101	1029	8
109	6070	5
102	6979	23
5496	6503	7
21768	8225	12
14	6476	27
14	516	10
10548	69	0
606	4935	8
2746	5085	14
196	3272	26
101	3200	7
113	8080	19
326	4199	7
14	7583	40
440	6436	2
8145	2145	16
5453	7192	9
28145	6885	24
14	7462	19
8350	8871	1
102	7179	3
14	8972	19
29942	3290	20
154	1081	10
252	1863	12
101	5354	10
1127	2119	10
766	70	4
105	3941	4
105	7913	12
455	8096	14
204	9299	18
14	5988	28
115	2350	8
106	5310	5
1893	2853	10
1146	7467	23
1415	7713	16
22436	4697	7
101	3078	17
26775	9742	5
999	3736	10
119	5963	0
123	8689	9
1643	251	13
105	1540	3
200	2850	3
108	1405	3
113	7510	7
101	2440	17
101	6148	25
159	7923	6
101	3654	19
133	6530	15
12	5703	11
101	1154	10
126	101	36
12	9797	12
115	6470	8
108	8345	4
12	9697	6
846	8600	15
101	8550	13
15080	7243	19
102	5873	35
348	6669	6
12905	3891	2
121	5457	10
4110	4687	16
2645	1787	2
103	678	7
282	1978	9
115	4421	17
102	8289	1
573	7644	4
299	4371	7
29199	2335	1
1452	7228	9
109	5085	25
12	4942	9
3907	2214	31
440	9261	10
101	1605	10
129	7629	8
124	6067	5
120	1551	4
341	7977	10
121	1913	8
102	1413	6
3352	93	0
103	8591	19
140	1855	4
110	5244	19
14	6671	8
108	3197	11
106	2492	5
379	6250	14
101	365	5
14	2087	10
106	7060	7
14	4746	7
185	9185	6
29421	7270	13
161	3507	0
2	7711	7
104	6434	7
197	6573	5
101	3297	8
101	2863	10
172	590	18
166	3085	0
105	9416	11
9745	9227	14
15566	6832	0
14120	8550	15
119	6374	0
101	5059	17
305	18	23
104	3587	7
415	8497	7
853	641	18
248	2554	10
2323	424	1
14	9195	10
106	6930	17
106	8241	19
102	6855	4
8808	5572	10
14	1451	7
749	1196	11
510	4203	17
3832	1707	1
14	5947	42
218	7365	1
281	8703	13
16095	2267	13
7184	4148	10
507	9931	13
29993	8430	17
189	2713	10
2525	7215	18
7766	9244	29
128	8135	13
134	7310	4
138	8630	17
105	200	4
192	9022	0
3001	6449	5
1869	38	27
790	5875	17
936	2430	4
468	7791	7
3602	6856	16
101	4357	5
30007	7879	9
104	463	8
114	8644	9
156	2872	0
106	4276	22
28656	870	1
650	5824	10
108	9362	3
105	6918	3
11742	3275	7
14	738	7
27176	7748	9
13488	4031	0
109	274	2
3258	5716	26
114	5548	6
173	9586	0
162	7921	0
1003	8106	8
1788	1372	9
103	4001	9
102	8585	8
15114	4710	30
159	1328	20
19887	5318	12
107	1081	0
133	932	1
14658	6599	0
101	1516	21
21983	5584	1
14	4549	21
106	9683	9
567	1664	13
24673	1818	6
8302	3327	1
14	8647	18
4609	3889	4
2802	9141	23
118	6987	2
268	8448	7
275	9023	2
12	9578	5
4798	6084	6
104	8363	11
114	2945	15
494	9957	6
5691	6597	34
798	8253	4
101	3659	6
8789	395	3
26381	1739	3
1922	7717	4
3552	9082	13
14	2479	24
15139	5008	3
634	1033	3
103	1507	6
334	19	0
18330	4808	21
140	9592	15
128	5132	4
17079	8042	0
101	9893	26
1485	1609	4
109	2078	11
107	1790	0
427	6871	21
345	3944	4
9232	5317	3
23696	4860	15
244	6783	21
105	6443	15
103	3430	9
102	4777	19
759	120	0
1807	2430	2
346	9600	1
104	4719	24
131	4421	27
101	2145	12
2106	3404	26
2399	2626	13
174	7676	0
105	8621	19
14263	5513	0
133	7652	6
2410	130	0
1847	7033	3
133	6698	4
1575	8691	10
697	4376	10
2591	4281	22
106	9556	11
106	5299	16
125	5184	37
1842	4029	0
24223	4690	3
103	9773	11
12	3614	42
105	2214	19
180	7441	3
574	4948	8
152	3290	5
276	4062	4
154	9532	6
25889	590	14
143	1995	9
237	548	5
25695	598	2
12	1857	20
5219	8727	7
14	2921	12
143	929	1
106	914	16
14	2700	16
