471	101	11	22.69
101	1102	8	26.27
119	1269	5	35
101	2170	3	8.22
104	788	7	27.31
283	14	9	4.9
101	2306	4	13.88
105	433	6	13.28
794	112	5	25.78
317	14	10	8.6
101	3502	3	12.94
159	110	7	6.58
108	225	5	8.02
140	319	9	60.64
108	292	3	4.2
104	3328	3	18.09
438	101	6	4.94
137	400	8	54.34
114	867	5	26.54
310	109	4	8.58
1267	196	8	99.06
103	664	8	29.25
103	816	11	55.11
488	114	3	9.13
103	748	3	5.8
12	457	4	5.34
249	155	5	27.84
2663	102	5	29.25
2513	102	5	29.25
101	4597	3	17.32
116	117	17	13.63
148	154	23	140.34
114	3224	3	22.23
172	105	9	4.14
105	182	65	287.41
172	168	7	35.39
492	123	3	11.57
106	930	5	17.78
850	1292	3	41.23
107	148	10	8.93
181	2075	6	74.5
102	440	8	18.15
108	1747	5	32.53
330	180	5	36.07
102	873	3	5.49
2204	102	6	35.83
1334	102	4	12.91
1003	112	3	13.58
268	103	5	4.47
108	937	5	24.48
753	104	8	31.93
109	339	3	5.49
141	304	3	13.13
1470	104	4	15.96
185	125	3	5.13
109	441	9	41.61
982	8	3	15.54
119	971	3	15.44
146	586	3	18.67
12	715	3	4.95
1024	102	4	10.44
170	546	3	21.08
1490	4675	3	59.08
151	189	144	1920.67
610	108	4	13.71
106	103	108	5
1443	14	3	4.88
117	127	12	12.5
122	418	4	15.94
142	1470	3	24.39
617	141	3	17.97
104	281	34	165.77
106	2962	3	16.06
106	211	10	13.1
451	504	3	30.38
288	12	5	4.25
105	2173	3	13.24
109	1194	3	13.69
455	14	10	16.09
2547	14	4	14.96
848	14	8	20.21
236	124	3	7.95
351	117	5	18.86
132	286	3	10.67
1140	102	4	11.56
101	1250	5	12.46
448	111	3	8.4
229	327	4	31.61
105	3507	3	18.16
128	114	18	23.31
1535	131	3	22.17
137	809	4	27.97
181	7	3	7.3
178	1214	3	27.43
1048	106	3	8.24
532	154	3	19.1
1658	14	5	16.07
316	102	7	8.96
261	115	4	10.35
104	367	4	4.6
135	124	27	98.39
104	539	9	31.97
588	14	7	10.26
101	3103	4	18.2
105	842	6	22.13
430	110	4	11.95
162	873	3	23.53
5026	141	3	36.7
1076	101	5	10.92
3161	125	4	39.51
122	775	3	14.28
528	12	5	10.14
507	101	5	4.01
116	129	8	4.46
221	104	8	8.47
749	113	4	17.88
104	876	8	35.85
104	1048	7	32.25
530	199	4	33.49
502	106	3	3.97
2558	115	4	32.87
124	170	8	23.99
101	738	12	40.12
703	147	4	29.2
12	410	13	43.51
756	102	6	16.75
105	1474	5	22.81
143	129	17	61.92
2238	104	3	13.17
114	2298	5	39.87
159	155	30	213.59
700	125	3	15.72
114	914	3	12.95
196	143	5	20.26
489	102	4	4.96
115	163	6	8.61
147	132	6	12.21
106	2001	3	12.34
2770	115	3	23.65
606	102	15	67.46
101	951	4	6.03
296	117	8	34.63
124	497	3	13.39
105	585	3	4.71
121	167	8	18.09
457	114	3	8.65
101	2257	3	8.22
1365	128	5	40.35
304	14	9	5.99
137	121	46	195.83
717	102	17	91.62
103	846	4	11.05
2020	108	3	16.41
101	1882	3	7.31
571	102	4	6
105	1427	3	10.09
1540	113	3	16.73
133	3248	3	27.87
162	409	3	18.2
12	3946	4	28.88
3631	101	3	12.94
1016	116	3	15.26
116	204	3	3.93
291	1217	4	47.06
124	175	3	4.45
369	147	8	57.77
106	1032	3	8.24
101	613	19	77.83
124	225	3	7.58
101	665	11	30.82
2641	102	3	12.63
1119	14	5	10.82
225	126	4	12.7
101	920	9	29.37
8	209	3	4.39
101	1004	9	30.84
105	463	15	65.17
136	142	4	5.85
104	670	6	18.94
206	109	10	25.68
119	484	7	37.47
166	827	5	44.61
103	2381	3	13.04
127	322	8	44.34
256	126	7	32.74
101	1764	5	16.96
466	102	12	38.73
650	14	6	8.36
2894	14	3	10.28
105	1732	7	43.32
349	1709	3	36.91
1559	14	3	5.42
320	9	7	32.11
123	101	68	9.32
103	1146	4	13.62
157	208	3	11.7
204	114	4	5.37
1205	101	4	8.08
426	118	7	34.82
101	2646	3	9.35
3128	102	3	14.15
111	629	4	16.25
739	14	8	17.61
105	761	3	6.23
111	936	3	13.04
108	1673	4	23.59
122	344	3	8.9
105	717	3	5.73
3150	1465	4	73.34
254	101	24	50.42
127	1781	3	22.28
101	1511	7	28.54
113	554	4	15.32
107	1957	3	16.19
114	133	31	74.22
141	271	3	12.31
824	117	4	20.99
1824	14	3	6.8
160	115	5	5.41
233	335	3	22.27
118	529	6	31.13
261	112	4	8.54
126	103	45	44.99
107	1972	4	24.55
2919	102	4	22.73
1395	14	3	4.88
1075	102	3	6.51
2670	109	3	19.27
179	133	3	5.77
108	1010	3	11.73
141	125	6	8.61
160	127	5	9.78
101	3017	3	10.82
348	440	4	39.01
135	261	3	10.52
683	104	3	5.45
226	124	3	7.58
365	117	3	8.6
938	731	3	37.93
102	922	7	26.03
2439	110	3	19.53
133	115	18	33.27
107	898	3	10.79
518	154	5	36.93
631	117	3	12.29
218	101	16	13.4
440	104	7	17.75
129	233	3	8.52
148	964	3	22.3
1122	12	11	65.06
118	287	3	7.16
114	435	26	201.7
576	381	3	30.07
285	103	5	5
1101	106	3	8.24
2953	106	3	16.06
12	844	3	5.97
106	1448	3	10.17
716	14	6	9.26
278	16	4	21.89
257	1265	7	90.23
1243	126	4	28.9
110	1750	3	16.45
105	1176	3	8.57
769	102	8	28.27
101	1675	4	11.3
103	1054	12	74.81
525	101	11	25.48
1792	125	3	21.97
107	1290	3	13.37
137	445	4	22.5
144	131	4	5.04
13	259	3	18.32
125	630	3	14.96
3283	14	3	10.28
103	3285	3	15.78
1941	14	3	6.8
148	278	10	70.96
270	14	17	24.49
1737	102	3	9.68
105	312	8	16.1
111	392	4	11.9
114	3239	4	33.58
308	610	3	28.76
811	185	3	25.05
107	343	9	33.09
840	114	3	12.61
210	155	3	11.35
101	1991	5	18.63
481	1402	3	37.94
277	111	3	5.23
109	724	3	10.39
101	3320	3	12.94
105	1432	4	16.05
131	163	3	4.14
2132	14	4	13.16
226	117	3	5.31
1278	14	3	4.4
1282	2856	5	97.42
125	439	3	12.65
1706	120	9	93.16
1937	14	4	11.76
103	1452	5	22.49
259	701	4	40.52
1388	101	7	26.45
174	104	14	16.1
110	229	27	143.2
129	369	4	18.07
101	2954	3	10.82
2319	104	3	13.17
105	1952	4	19.24
549	103	4	7.58
105	3297	4	25.19
170	110	7	8.59
101	1537	3	5.91
12	699	11	48.26
431	103	4	5.78
123	203	3	4.71
543	128	9	65.44
669	134	3	16.39
16	117	5	5.22
1673	128	3	22.54
101	1163	8	27.76
2008	14	5	17.72
545	101	11	26.26
1079	109	3	12.76
2059	109	7	58.25
211	129	4	11.61
201	131	4	11.35
1271	3433	4	77.49
2622	125	5	50.25
109	576	10	55.68
246	369	3	23.39
122	434	5	22.69
579	101	8	14.98
111	787	3	11.73
725	101	8	18.95
148	903	5	42.3
462	103	7	18.23
107	961	3	11.14
1763	102	3	9.68
1161	14	4	6.85
101	572	10	22.56
85	106	3	4.43
103	1315	3	9.35
101	469	16	45.22
2485	105	3	14.43
1911	120	4	30.34
643	14	10	23.23
101	2186	5	20.72
3666	130	3	29.63
248	103	7	8.77
1994	102	5	24.2
886	102	4	9.5
2498	14	5	22.65
117	650	4	19.09
103	1643	4	17.76
106	795	4	10.98
102	101	1699	4015.95
984	12	3	6.93
506	109	3	8.04
153	134	6	13.81
109	918	5	25.54
262	102	10	15.12
114	2221	3	19.43
108	112	134	369.49
101	3315	3	12.94
252	134	3	9.78
295	123	3	8.14
131	103	49	63.85
735	105	4	10.12
103	800	5	15.59
138	1850	3	25.65
287	233	3	21.12
124	127	9	11.39
107	332	8	26.88
127	1184	3	19.23
1086	125	4	27.2
101	4461	3	17.32
2387	225	3	35.37
270	112	4	8.94
111	588	4	15.64
111	377	8	34.19
111	453	4	13.41
130	344	4	17.63
107	184	5	4.06
2910	102	5	34.59
359	322	4	36.1
847	14	8	20.21
103	2050	4	18.99
105	263	5	4.5
155	608	3	19.99
105	314	18	65.74
172	133	9	33.08
2	1274	3	20.27
116	261	3	6.38
1037	9	3	16.73
104	860	3	6.72
143	144	3	4.7
114	643	11	70.94
661	126	4	23.05
191	103	9	6.27
