117	115	19	14.38
274	120	4	7.2
124	677	3	11.79
369	403	7	61.92
332	134	3	8.33
2484	1835	3	51.02
590	12	7	8.71
135	176	4	5.99
1448	1204	6	95.24
17	1902	9	117.21
101	747	6	4.92
3758	106	3	22.01
101	671	10	14.2
262	230	3	13.98
105	1202	4	16.36
201	555	3	19.04
1540	12	4	9.89
108	226	26	90.72
439	14	9	7.09
1340	177	4	34.87
5004	922	3	54.45
1203	1196	6	91.45
2307	104	4	23.68
339	131	5	18.26
5871	9	3	29.39
102	155	33	23.36
347	117	3	5.35
101	4201	4	21.65
103	664	6	14.25
101	2131	4	9.98
2	955	7	40.16
2056	109	8	68.58
544	14	7	6.43
2577	107	4	26.26
266	115	12	43.56
1285	141	3	20.03
720	1143	3	35.94
4510	141	4	47.75
189	1924	4	40.3
818	12	5	6.89
111	2387	3	19.01
1092	101	5	6.23
108	548	3	5.65
125	852	5	28.42
125	701	3	12.26
1421	345	7	86.99
104	1042	3	8.97
184	171	14	74.67
293	132	3	7.16
2694	12	3	9.65
263	511	3	20.83
2164	108	4	23.88
3509	160	5	63.69
2280	101	4	11.12
3494	334	3	39.06
108	1135	4	16.47
130	211	3	4.58
133	816	4	22.93
253	480	4	28.92
195	109	8	9.74
139	120	41	136.96
1719	3420	3	53.18
210	210	25	200.05
12	2260	4	14.41
190	157	4	10.28
247	17	3	12.05
104	453	4	6.12
8	305	6	13.31
463	486	3	25
1481	8	3	14.96
1334	12	3	4.56
1238	2087	7	124.41
1353	103	3	8.13
3433	101	3	9.79
496	140	3	12.49
327	187	4	20.12
3104	136	3	26.59
255	12	15	9.44
229	491	4	27.98
192	790	4	30.36
661	661	3	30.83
103	110	80	49.93
1324	103	5	18.94
268	103	20	45.16
2479	101	3	7.23
101	2720	4	12.51
103	241	8	4.83
756	724	31	578.26
2284	328	7	100.96
108	936	3	9.24
1201	102	8	31.51
101	414	15	14.44
2335	490	3	38.71
142	335	14	87.14
155	1292	16	191.77
115	242	4	5.74
251	102	13	10.79
104	1475	7	41.45
101	107	254	55.46
495	168	29	298.85
423	142	4	17.28
955	145	5	36.56
2272	2459	5	97.26
757	101	7	7.73
118	1220	7	48.77
1197	12	8	26.44
156	246	5	19.08
536	108	7	23.7
103	362	13	28.46
101	2975	4	14.29
619	420	3	26.18
124	306	5	13.97
2761	382	3	38.53
897	110	7	38.69
273	449	3	19.61
566	3691	3	43.76
922	2452	3	44.89
104	3078	3	17.76
580	113	19	130.85
1976	14	4	12.4
855	14	11	31.83
114	275	5	9.84
1177	107	7	37.85
3997	2	4	39.35
129	3024	4	38
12	844	4	4.29
427	109	3	4.41
8	396	4	8.51
101	1425	4	6.28
101	1597	4	6.85
1373	101	4	5.78
1293	202	8	87.05
220	190	3	10.11
5247	8	3	29.34
125	1191	3	16.37
132	185	20	91.61
101	251	51	98.98
115	207	5	6.84
133	1228	4	27.06
214	2366	3	31.38
358	142	3	9.82
1581	153	13	161.57
204	2003	3	30.05
543	303	3	22.48
1042	315	10	121.84
4118	3816	4	94.76
460	109	4	8.61
156	144	6	12.64
103	258	16	28.22
103	157	16	5.71
199	14	22	10.11
1087	102	12	55.31
3580	115	4	36.07
217	102	16	12.59
466	193	5	32.94
1632	9	4	24.03
101	507	19	37.66
505	114	6	23.67
101	582	13	20.7
132	436	4	15.79
4767	3810	3	68.3
1082	4	3	37.49
104	539	33	222.69
589	101	12	17.33
2688	2588	4	75.64
570	302	9	89.88
1043	123	3	14.59
105	841	8	37.17
120	214	6	11.22
1623	101	3	3.99
3525	9	3	22.69
1054	102	4	8.07
227	144	5	16.3
107	606	3	5.98
12	2683	4	15.85
130	109	33	56.84
105	198	12	17.33
1013	9	4	18.59
1904	153	4	36.19
1560	14	3	5.14
219	126	3	3.94
107	105	60	25.3
3665	103	4	25.71
845	963	4	50.17
443	112	3	6.46
12	591	12	26.7
112	1327	3	15.01
158	1042	3	20.29
117	585	7	33.84
791	12	5	6.33
105	3707	4	30.1
136	250	7	25.83
368	589	7	70.1
101	2298	5	16.9
230	108	49	242.1
286	119	4	7.51
919	293	3	26.37
140	348	3	9.5
108	444	7	19.31
624	14	7	8.35
108	595	13	64.77
984	9	4	18.21
252	301	7	48.77
148	1584	3	22.87
104	1815	5	28.33
201	469	4	25.49
281	131	10	45.15
237	3646	5	71.79
101	837	6	6.42
172	1952	10	130.76
290	126	3	5.9
101	762	10	17.43
267	105	7	9.46
12	1606	3	5.69
1207	8	3	13.35
170	125	15	44.78
112	164	8	9.12
1453	3139	4	70.37
112	108	181	618
1501	1096	13	244.23
274	134	6	21.46
1705	103	7	37.59
907	192	4	32.21
12	204	18	7.71
2802	288	3	36.23
117	332	9	33.34
144	313	3	9.61
101	3273	3	9.79
226	171	3	9.16
1030	8	7	41.19
2520	2493	6	125.8
1818	14	3	6.1
105	535	13	57.1
114	620	4	14.69
105	451	8	22.64
119	168	6	6.27
1458	14	3	4.74
104	741	5	16
104	689	11	51.01
101	2041	3	5.61
1890	1367	8	147.7
1436	322	4	44.03
198	596	3	19.25
2156	101	3	5.61
976	661	5	62.07
230	116	11	33.83
1238	134	3	18.61
1912	101	4	9.02
378	111	6	16.7
116	188	6	8.09
1392	102	3	6.59
471	102	11	21.71
104	1685	9	64.6
132	1000	10	83.78
1169	1466	5	76.07
4347	924	4	72.78
130	115	34	87.2
149	889	4	27
