3751	166	4	27.1
3062	109	5	12.97
188	168	22	20.95
286	1154	3	10.41
932	131	6	8.66
1442	755	3	22.99
3751	102	4	6.84
2240	126	8	44.25
2348	115	4	7.69
1945	179	3	10.23
144	153	36	18.77
218	1368	3	10.32
595	989	6	39.99
1454	399	3	16.36
106	608	18	10.22
2691	247	3	16.1
259	404	5	8.1
647	370	3	8.42
2466	668	3	25.03
194	658	11	44.65
112	1478	6	9.34
129	2538	4	13.38
12	113	658	33.06
1816	111	5	6.83
274	120	24	8.93
621	181	8	22.06
982	115	7	6.65
407	757	3	10.4
2068	153	3	8.45
311	1514	5	28.74
346	165	25	65.22
107	572	22	21.47
686	593	3	12.64
497	292	4	9.54
443	455	3	7.41
125	3651	3	8.56
135	2918	3	9.01
1760	245	10	79.27
497	225	5	10.58
586	352	3	7.47
124	677	17	33.51
845	693	3	15.82
541	269	4	8.71
134	1103	5	8.5
963	360	6	32.4
508	396	3	6.94
579	378	3	8.14
369	403	7	21.21
8	1066	13	28.18
765	706	3	16.22
184	422	6	6.7
148	407	9	7.72
508	472	3	8.95
842	282	3	8.47
2	3259	4	17.02
275	925	3	8.8
3797	2721	3	40.61
699	173	25	200.5
1230	1497	7	73.27
671	138	9	22.37
616	156	6	7.97
1989	810	8	91
551	564	3	11.07
1239	140	5	10.69
699	12	24	15.93
643	112	18	30.2
342	360	13	53.93
974	417	3	12.18
124	2532	4	9.96
242	394	5	7.27
186	2080	3	11.88
9	320	24	8.12
337	1367	4	20.48
1505	617	3	21.53
191	307	25	81.56
7	3019	3	11.48
294	740	3	7.49
142	1981	3	7.68
332	134	11	6.7
1079	164	4	8.25
2484	1835	3	32.9
107	2753	4	6.7
493	477	5	19.14
1448	1204	6	59.84
208	199	9	6.65
1130	199	3	7.66
17	1902	9	65.01
2	2497	3	7.39
2957	204	5	34.61
4415	110	3	7.74
4343	123	3	11.22
440	1155	3	14.23
3758	106	4	12.28
272	676	4	10.3
420	2078	3	18.44
1356	699	4	30.59
101	671	33	6.66
379	667	3	8.7
153	266	16	16.55
252	400	7	14.91
223	1953	6	37.54
1670	103	9	8.93
160	8	300	971.73
108	125	257	92.12
575	941	5	31.25
111	2342	5	10.56
121	4493	4	20.55
9	1536	7	11.89
444	106	27	13.76
559	12	34	9.48
2938	132	4	15.32
271	573	3	6.66
484	1096	3	15.43
639	643	3	13.59
118	3663	3	6.84
108	226	51	14.41
617	1313	3	19.01
242	1282	3	9.9
240	1106	3	9.23
187	2881	6	44.9
297	1404	4	19.35
1386	355	4	21.56
268	1063	3	11.42
126	2992	5	22.36
256	259	6	6.92
462	1295	15	149.52
183	268	11	12.32
2597	467	3	21.54
122	547	27	67.75
133	1762	4	9.17
106	1876	6	8.42
1479	111	9	19.72
129	3310	3	10.44
1340	177	7	30.68
112	212	22	9.32
328	129	16	14.47
5004	922	3	37.14
1203	1196	7	68.63
822	102	26	28.57
1172	135	5	8.09
4289	107	4	13.52
2307	104	6	11.33
2118	206	3	12.33
112	153	78	20.65
1644	236	3	11.8
900	711	3	16.29
125	2165	4	8.43
4917	4913	3	54.67
211	695	4	7.81
336	1288	3	12.57
770	1233	4	28.62
249	510	20	105.8
127	113	95	12.58
339	131	18	18.44
5871	9	3	12.04
182	880	7	21.47
1700	122	8	23.29
1831	864	3	23.65
291	967	5	20.4
4165	9	3	7.83
198	170	16	11.17
121	849	16	82.44
411	5740	3	29.73
1041	265	3	9.63
266	283	7	10.71
144	1276	4	8.37
405	223	10	30.8
161	4612	3	20.07
153	4927	3	19.43
112	404	18	8.39
322	249	7	11.6
212	277	5	7.84
4339	223	3	20.91
157	217	17	12.75
112	583	15	16.58
2	955	9	19.55
439	501	3	7.62
2056	109	8	22.91
297	1147	3	11.12
3754	161	4	26.77
1061	109	12	19.23
266	115	24	7.54
3037	193	4	23.66
141	2397	3	8.13
2	896	6	7.83
668	102	23	9.95
312	762	3	8.53
192	279	9	9.46
418	419	4	10.14
265	1041	3	9.63
810	1736	9	103.36
277	289	6	9.02
2854	287	3	18.31
182	684	24	128.19
2037	240	3	14.06
2146	416	3	22.17
12	1251	14	8.59
773	122	12	19.07
277	113	24	10.76
1151	528	3	16.51
727	490	3	11.38
12	1199	13	7.61
164	109	87	24.08
1285	141	4	7.03
2248	113	4	7.72
4510	141	4	24.31
277	188	9	9.5
2584	144	3	9.78
189	1924	5	23.61
2962	126	3	10.1
249	206	8	6.95
555	102	29	7
1472	144	4	10.06
357	144	10	7.19
3099	125	3	7.14
1559	123	5	9.87
364	118	29	32.39
674	200	4	7.39
471	196	11	34.47
214	101	148	12.73
746	112	10	7.88
116	154	59	16.83
187	140	40	50.2
933	239	3	7.56
2197	459	3	20.22
112	2810	4	9.87
4148	307	4	37.25
1065	411	3	13.06
5499	685	3	34.76
276	1223	3	10.47
3120	178	6	43.43
5875	108	3	10.33
1119	105	11	12.99
624	145	8	15.35
351	112	24	13.12
1407	12	13	7.61
1374	1574	4	37.16
565	7	7	10.02
196	380	12	30.04
125	641	13	19.07
108	429	36	39.67
146	2636	4	17.93
235	293	5	7.44
388	374	5	11.77
125	701	9	9.88
155	2054	3	9.55
112	3972	3	8.5
8	676	19	30.07
957	387	3	12.23
375	376	8	24.68
1034	253	3	8.44
113	230	37	17.82
101	1686	12	7.95
1421	345	7	45.75
486	463	5	19.05
104	1042	10	7.38
1588	123	5	10.74
184	171	19	17.13
1281	199	4	13.97
113	189	46	14.71
963	8	9	9.29
2380	154	5	22.33
480	174	7	10.96
293	132	11	8.31
113	114	214	77.82
263	511	4	7.59
3509	160	5	33.48
329	108	42	33.94
1504	202	3	9.61
219	140	18	10.18
3494	334	3	21.21
617	224	6	18.48
105	232	53	17.96
110	3859	3	7.74
264	614	6	18.67
1206	284	3	11.19
261	2065	3	14.69
332	447	4	9.03
251	1621	3	13.09
688	110	13	10.89
105	116	325	165
1150	105	9	7.95
3270	130	4	18.25
2621	112	5	13.39
130	211	26	17.43
1655	2326	3	30.6
371	122	22	20.51
4009	109	3	6.67
215	597	4	7
846	127	6	7.37
147	1201	5	11.99
315	135	12	7.08
266	1382	4	18.55
512	399	3	7.91
188	354	8	9.49
150	227	15	7.23
462	333	4	8.79
4964	181	3	22.17
1710	111	5	7.85
195	109	78	45.76
114	4344	4	17.45
1719	3420	3	35.05
1926	104	6	7.74
107	215	64	29.92
415	2	12	9.35
2447	102	7	11.98
5882	168	3	21.03
159	279	12	8.5
288	1027	4	16.26
145	611	7	10.15
454	1292	3	14.69
568	361	5	17.11
443	275	5	10.64
2277	723	6	62.01
12	441	55	20.98
2674	811	3	27.77
120	166	338	1584.72
509	499	3	8.85
152	1517	4	11.97
901	163	4	6.65
155	137	35	8.11
12	2260	7	8.8
570	215	5	10.74
1276	144	4	8.37
1866	135	4	12.02
575	1496	4	28.12
342	666	3	7.81
397	383	5	12.91
120	299	18	7.19
274	4245	3	22.19
275	107	44	19.84
508	828	3	13.25
190	157	21	14.28
795	155	6	12.11
2358	139	3	7.11
628	109	22	30.83
202	1157	3	7.77
275	163	13	13.54
153	1787	3	7.17
123	4465	3	11.22
1356	1150	3	23.12
162	186	21	14.36
1127	924	3	20.63
355	135	17	18.92
134	272	24	28.27
390	301	5	8.92
104	385	31	15.34
633	723	4	21.42
134	340	28	56.21
349	359	4	7.18
842	1093	3	19.49
5256	1106	3	38.1
1501	232	4	16.65
145	311	56	228.26
1101	224	3	8.23
108	3548	4	9.16
2178	3252	3	37.36
12	990	19	8.73
176	1347	4	15.02
206	409	7	11.52
156	1116	4	7.49
1101	123	6	8.89
114	2743	4	10.29
216	180	11	8.04
463	486	5	19.05
227	173	8	7.59
1816	949	4	34.57
1039	525	3	15.55
2060	145	3	9.16
525	904	7	47.95
1629	114	5	7.19
5959	103	3	6.68
2133	112	6	14.81
4295	116	3	14.45
1334	12	14	8.59
3484	3130	5	80.6
1173	241	4	16.37
1018	311	3	11.57
205	616	6	14.74
250	1331	4	16.33
178	632	9	24.7
1238	2087	7	84.24
188	1062	3	7.22
341	4867	3	27.97
243	454	5	8.84
138	449	13	29.03
266	2013	5	31.59
1405	221	3	9.45
2224	103	7	15.58
3134	941	5	55.58
133	110	126	29.05
203	123	23	9.17
1090	180	5	15.31
199	1590	4	16.53
14	128	688	11.5
123	770	12	26.62
4584	128	3	16.06
171	1493	3	8.22
106	553	17	7.65
273	196	8	7.96
983	7	4	6.64
3676	204	3	17.3
221	190	15	17.62
127	947	6	8.59
1478	130	5	12.52
267	975	5	19.84
1590	105	7	9.17
850	178	10	37.83
377	504	3	6.7
3104	136	3	11.04
327	187	8	8.89
3745	119	4	17.89
641	493	4	16.28
1515	1877	10	144.1
182	121	270	1487.12
1700	879	3	22.62
2288	513	3	21.31
229	491	5	9.57
192	790	12	56.95
110	687	17	22.63
454	1029	3	13.07
3395	297	5	45.71
311	1073	3	13.64
102	1087	17	13.08
2162	228	3	13.53
608	244	4	9.17
571	429	3	8.6
1000	309	3	10.19
291	257	6	6.88
2067	2592	5	67.05
103	110	604	88.61
243	1214	3	9.6
3820	134	3	13.22
1790	143	7	28.29
619	105	19	18.77
109	3087	4	7.49
730	130	12	27.91
405	805	3	12.53
501	585	3	10.07
654	134	7	7.89
905	173	8	36.87
8	3728	3	7.79
268	103	66	17.92
4615	128	3	16.06
455	119	16	11.59
116	2559	4	12.01
203	1449	3	11.69
292	1003	4	14.77
756	724	30	384.66
171	291	14	21.21
157	726	8	18.78
125	346	18	10.6
2284	328	7	60.01
370	1260	3	13.38
1266	2097	6	69.38
216	5858	3	24.19
1269	175	4	10.66
180	210	20	36.44
111	5073	3	12.18
125	137	68	9.05
3799	9	3	7.83
102	4425	4	6.84
1729	129	5	14.97
207	117	35	11.05
1815	762	3	22.32
152	102	207	15.05
1201	102	15	15.57
115	496	13	7.18
290	1034	3	9.58
101	355	78	16.7
202	467	11	32.86
103	4971	3	6.68
157	2623	3	10.57
172	1233	4	12.82
190	1602	4	15.34
2335	490	3	20.63
1110	111	7	7.47
103	5143	3	6.68
236	526	4	7.2
246	163	21	33.71
3286	172	3	16.84
594	508	3	10.25
338	213	7	8.86
423	515	3	7.44
575	371	8	38.54
862	272	6	24.71
142	335	16	19.98
1251	285	3	11.24
155	1292	16	98.38
604	249	5	13.12
361	723	20	157.2
115	242	49	54.52
173	1696	9	65.89
5292	4924	3	54.67
510	342	4	10.25
675	182	10	30.85
142	201	36	51.19
565	891	3	14.6
2988	107	5	11.9
284	1231	3	11.55
934	208	3	6.8
610	533	3	10.98
251	102	74	6.95
711	153	5	6.81
142	127	44	8.28
424	3943	3	25.33
101	236	144	41.66
1182	350	5	26.56
104	1475	10	17.43
694	289	5	16.22
132	333	13	7.58
101	107	1422	31.01
1842	131	5	14.99
495	168	31	143.05
236	139	18	7.56
112	4474	3	8.5
629	586	3	13.3
377	105	26	8.53
1633	3691	3	34.45
661	966	20	226.49
108	2477	5	9.63
3383	848	3	35.83
955	145	5	9.22
2272	2459	5	67.05
198	814	4	8.69
118	1220	7	9.13
641	108	24	35.27
785	140	7	13.07
111	415	21	13.63
641	313	3	7.19
1222	1356	3	23.47
12	2067	8	10.06
404	343	5	11.55
3882	4757	3	50.17
5740	112	3	12.75
3814	8	3	7.79
113	3491	3	7.15
4609	167	3	20.33
171	479	6	7.4
103	497	24	7.99
2080	173	4	22.78
137	103	237	18.85
716	125	8	7.64
2709	105	5	9.16
1964	2684	5	63.77
527	529	3	10.34
358	101	82	16.5
1021	12	17	7.02
536	108	24	23.78
562	484	4	15.67
2	269	17	7.71
117	2073	6	16.59
122	985	12	27.03
3814	307	4	37.25
292	667	3	6.94
619	420	4	14.69
260	311	13	37.09
107	1078	11	12.21
5774	2884	3	46.35
9	4614	3	12.04
708	440	4	15.92
2761	382	3	20.81
483	307	4	9.81
110	1702	6	9.03
5949	202	3	23.73
1619	216	3	11.58
2483	130	4	13.92
497	735	3	13.15
463	183	8	14.46
611	108	16	9.55
179	112	50	12.93
584	537	3	10.59
124	12	871	766.56
372	194	21	75.52
2326	248	3	15.31
904	3005	4	43.96
696	1715	3	22.78
2728	987	3	28.9
141	5986	3	18.22
1405	372	3	14.33
194	327	10	17.06
335	291	6	10.54
699	4570	3	31.34
273	449	9	29.7
6	307	3	7.44
938	264	3	8.26
325	751	5	18.7
167	3753	4	27.12
566	3691	5	55.34
106	103	787	16
158	118	70	26.22
231	4	3	8.63
2	1547	4	7.68
386	101	67	8.83
299	220	13	36.06
205	921	8	32.78
580	113	21	36.45
604	1519	3	18.94
1422	120	6	8.56
1477	109	8	13.31
233	1120	3	8.89
2353	127	3	6.68
228	531	4	6.81
163	785	7	17.65
185	144	22	11.98
5784	107	3	10.14
114	127	100	12.91
1007	350	4	16.97
1505	229	3	12.02
847	319	3	8.92
114	335	20	7.03
200	1108	4	11.85
12	2593	7	8.8
105	995	10	7.34
2332	133	3	7.07
1177	107	9	8.22
355	597	4	12.18
